track_id,title,artist,namespace,tag_slug,tag_label,confidence,source,locked,created_at
3040046c1c745cac00b46953cc72ba1b74c46431721bf6269abadc6098bdb91f,Darkside,Alan Walker;Au/Ra;Tomine Harket,vibe,euphoric,Euphoric,0.8,heuristic,false,2026-07-06T04:57:45.433288+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,context,background,Background,0.6599999999999999,llm,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,context,playlist-continue-good,Playlist Continue,0.6599999999999999,llm,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,genre,pop,Pop,0.7,llm,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,language,lang-en,English,0.6499999999999999,llm,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,version,original,Original,0.7,heuristic,false,2026-07-06T05:08:29.939319+00:00
73f4ae3f208c1d202fa2172f6cc939a8ae9bcc69060f188ba35cbd03ded9bde4,2002,Anne-Marie,vibe,playful,Playful,0.6799999999999999,llm,false,2026-07-06T05:08:29.939319+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,context,playlist-continue-good,Playlist Continue,0.7,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,context,homepage-safe,Homepage Safe,0.68,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,context,transition-safe,Transition Safe,0.58,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,genre,pop,Pop,0.85,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,genre,dance-pop,Dance Pop,0.82,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,language,lang-en,English,0.8,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,version,original,Original,0.7,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,vibe,dramatic,Dramatic,0.78,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,vibe,club,Club,0.75,heuristic,false,2026-07-06T04:57:54.273774+00:00
309bd47ce44b4c1cdd81b9eadc7b256e310918365816ee7ac5caf27894ef6728,7 rings,Ariana Grande,vibe,confident,Confident,0.7,heuristic,false,2026-07-06T04:57:54.273774+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,context,playlist-continue-good,Playlist Continue,0.7,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,context,homepage-safe,Homepage Safe,0.68,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,context,transition-safe,Transition Safe,0.58,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,genre,pop,Pop,0.85,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,genre,dance-pop,Dance Pop,0.82,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,language,lang-en,English,0.8,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,version,original,Original,0.7,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,vibe,dramatic,Dramatic,0.78,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,vibe,club,Club,0.75,heuristic,false,2026-07-06T04:57:49.812127+00:00
9b6611d6733b817078469ddfc60ea824abd42e90723f3bf29cc089a33c3cc68d,"break up with your girlfriend, i'm bored (Explicit)",Ariana Grande,vibe,confident,Confident,0.7,heuristic,false,2026-07-06T04:57:49.812127+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,context,playlist-continue-good,Playlist Continue,0.7,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,context,homepage-safe,Homepage Safe,0.68,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,context,transition-safe,Transition Safe,0.58,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,genre,pop,Pop,0.85,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,genre,dance-pop,Dance Pop,0.82,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,language,lang-en,English,0.8,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,version,original,Original,0.7,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,vibe,dramatic,Dramatic,0.78,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,vibe,club,Club,0.75,heuristic,false,2026-07-06T04:57:43.98315+00:00
483b42ab0b878a04f6d0cc6424a7d21c15a2f07aec6b53fd97abc036a26fb099,eternal sunshine,Ariana Grande,vibe,confident,Confident,0.7,heuristic,false,2026-07-06T04:57:43.98315+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,context,background,Background,0.71,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,context,shower,Shower,0.71,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,genre,alt-pop,Alt Pop,0.75,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,genre,r-and-b,R&B,0.75,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,language,lang-en,English,0.7,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,version,original,Original,0.7,heuristic,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,vibe,soft,Soft,0.73,llm,false,2026-07-06T05:41:13.770592+00:00
0ac335ca05ad572692ce761608e77048828c011d31eb7d9313275bf6ef50f665,supernatural,Ariana Grande,vibe,dramatic,Dramatic,0.73,llm,false,2026-07-06T05:41:13.770592+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,context,party,Party,0.76,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,context,karaoke,Karaoke,0.76,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,genre,alt-pop,Alt Pop,0.8,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,genre,r-and-b,R&B,0.8,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,language,lang-en,English,0.75,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,vibe,confident,Confident,0.78,llm,false,2026-07-06T05:41:13.396331+00:00
d01f402449e146c9a22a407755dc040e0ebbea502a83a4b9b7a8a89a92c327c4,the boy is mine,Ariana Grande,vibe,playful,Playful,0.78,llm,false,2026-07-06T05:41:13.396331+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,context,background,Background,0.6599999999999999,llm,false,2026-07-06T05:42:01.037285+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,context,shower,Shower,0.6599999999999999,llm,false,2026-07-06T05:42:01.037285+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:42:01.037285+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:42:01.037285+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,genre,alt-pop,Alt Pop,0.7,llm,false,2026-07-06T05:42:01.037285+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,language,lang-en,English,0.6499999999999999,llm,false,2026-07-06T05:42:01.037285+00:00
d6d7cd7ab3c7f510833217d8b57ce695787b9f1699852fc89f41a3bbc7a4a977,we can't be friends (wait for your love)(a cappella),Ariana Grande,vibe,soft,Soft,0.6799999999999999,llm,false,2026-07-06T05:42:01.037285+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,context,party,Party,0.76,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,context,playlist-continue-good,Playlist Continue,0.76,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,genre,pop,Pop,0.8,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,genre,dance-pop,Dance Pop,0.8,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,language,lang-en,English,0.75,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,version,original,Original,0.7,heuristic,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,vibe,confident,Confident,0.78,llm,false,2026-07-06T05:38:57.957437+00:00
8fbc3ba2b2228e1f144893c7fd57a0fac5f88070fd2f86403fffc5edf53fa0d4,"yes, and (Explicit)",Ariana Grande,vibe,playful,Playful,0.78,llm,false,2026-07-06T05:38:57.957437+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,context,party,Party,0.71,llm,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,context,playlist-continue-good,Playlist Continue,0.71,llm,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,genre,alt-pop,Alt Pop,0.75,llm,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,quality,duplicate,Duplicate,0.95,heuristic,false,2026-07-06T06:01:22.745188+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,version,original,Original,0.7,heuristic,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,vibe,confident,Confident,0.73,llm,false,2026-07-06T05:38:36.182741+00:00
743ce2b61d75d50d764d927386aa16f22140f93fb81ad3a4f0303de21c664dab,"yes, and?",Ariana Grande,vibe,playful,Playful,0.73,llm,false,2026-07-06T05:38:36.182741+00:00
a3966c8bbdfcd7c6e8ce86c74db337fcc4278c5aca57641f336f01975d29dc7b,i like the way you kiss me,Artemas,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T06:04:49.446055+00:00
a3966c8bbdfcd7c6e8ce86c74db337fcc4278c5aca57641f336f01975d29dc7b,i like the way you kiss me,Artemas,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T06:04:49.446055+00:00
a3966c8bbdfcd7c6e8ce86c74db337fcc4278c5aca57641f336f01975d29dc7b,i like the way you kiss me,Artemas,genre,pop,Pop,0.58,llm,false,2026-07-06T06:04:49.446055+00:00
a3966c8bbdfcd7c6e8ce86c74db337fcc4278c5aca57641f336f01975d29dc7b,i like the way you kiss me,Artemas,vibe,confident,Confident,0.55,llm,false,2026-07-06T06:04:49.446055+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,context,background,Background,0.76,llm,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,genre,pop,Pop,0.8,llm,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,genre,alt-pop,Alt Pop,0.8,llm,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,version,original,Original,0.7,heuristic,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,vibe,dramatic,Dramatic,0.78,llm,false,2026-07-06T05:07:28.822161+00:00
5fa214e7021bb3e881bb67ca86ac227fa67708f6a956042b4b940ae73c094e0d,Moral of the Story,Ashe,vibe,confident,Confident,0.78,llm,false,2026-07-06T05:07:28.822161+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,context,party,Party,0.74,llm,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,context,playlist-continue-good,Playlist Continue,0.74,llm,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,genre,alt-pop,Alt Pop,0.78,llm,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,genre,dance-pop,Dance Pop,0.78,llm,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,version,original,Original,0.7,heuristic,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,vibe,rebellious,Rebellious,0.76,llm,false,2026-07-06T05:39:45.785229+00:00
15ca4cbef5dcf0dfe65901265739845e3f942a4b8f28275beeed8b078e8d8bda,Daisy (Explicit),Ashnikko,vibe,confident,Confident,0.76,llm,false,2026-07-06T05:39:45.785229+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,context,party,Party,0.6599999999999999,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,context,playlist-continue-good,Playlist Continue,0.6599999999999999,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,genre,pop,Pop,0.7,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,genre,hip-hop,Hip-Hop,0.7,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,language,lang-en,English,0.6499999999999999,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,quality,high-compressed,High Compressed,0.85,heuristic,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,version,original,Original,0.7,heuristic,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,vibe,rebellious,Rebellious,0.6799999999999999,llm,false,2026-07-06T05:39:24.417619+00:00
53365761a25aad8bd79c21fe5362d0a4fd702ee417790be1af314a92e38a0c56,STUPID (feat. Yung Baby Tate),Ashnikko;Baby Tate,vibe,confident,Confident,0.6799999999999999,llm,false,2026-07-06T05:39:24.417619+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,context,party,Party,0.6599999999999999,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,context,gym,Gym,0.6599999999999999,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,genre,dance-pop,Dance Pop,0.7,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,language,lang-en,English,0.6499999999999999,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,vibe,baddie,Baddie,0.6799999999999999,llm,false,2026-07-06T05:42:01.891532+00:00
ebc66e824361b22d4c3a4cb2f25780b8c981676089506c714f65e768b4a80bae,Slumber Party,Ashnikko;Princess Nokia,vibe,sexy,Sexy,0.6799999999999999,llm,false,2026-07-06T05:42:01.891532+00:00
22df9cc4afbf7c01ee43f68a1c0bb3cbca2e222662248190f978aab2031cb3da,Slumber Party (feat. Princess Nokia),Ashnikko;Princess Nokia,context,party,Party,0.71,llm,false,2026-07-06T05:43:41.782554+00:00
22df9cc4afbf7c01ee43f68a1c0bb3cbca2e222662248190f978aab2031cb3da,Slumber Party (feat. Princess Nokia),Ashnikko;Princess Nokia,context,gym,Gym,0.71,llm,false,2026-07-06T05:43:41.782554+00:00
22df9cc4afbf7c01ee43f68a1c0bb3cbca2e222662248190f978aab2031cb3da,Slumber Party (feat. Princess Nokia),Ashnikko;Princess Nokia,context,playlist-continue-good,Playlist Continue,0.62,llm,false,2026-07-06T05:43:41.782554+00:00
22df9cc4afbf7c01ee43f68a1c0bb3cbca2e222662248190f978aab2031cb3da,Slumber Party (feat. Princess Nokia),Ashnikko;Princess Nokia,context,transition-safe,Transition Safe,0.58,llm,false,2026-07-06T05:43:41.782554+00:00
